Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"58307","2019-08-28 08:18:44","0","41","<lstm><rnn><pytorch><sequence>","0",""
"58312","2019-08-28 09:44:00","1","50","<neural-network><pytorch>","0","1"
"58315","2019-08-28 10:42:16","1","26","<neural-network><deep-learning><recurrent-neural-net>","0",""
"58318","2019-08-28 12:16:25","0","367","<machine-learning><scikit-learn>","2",""
"58321","2019-08-28 12:53:21","1","71","<neural-network><boosting><ensemble-learning>","1",""
"58323","2019-08-28 13:00:03","0","184","<pytorch>","0",""
"58324","2019-08-28 13:05:18","1","41","<machine-learning><deep-learning><nlp><text-mining><sentiment-analysis>","0",""
"58326","2019-08-28 13:23:45","0","20","<neural-network><classification><keras><time-series><lstm>","0",""
"58327","2019-08-28 13:33:06","1","48","<machine-learning><python><pandas><numpy><anaconda>","1",""
"58332","2019-08-28 14:28:13","2","244","<machine-learning><python><classification><xgboost><weighted-data>","1",""
"58334","2019-08-28 14:32:23","0","13","<machine-learning><gbm>","0",""
"58336","2019-08-28 14:45:43","2","23","<neural-network><classification><transformer>","0",""
"58337","2019-08-28 14:51:47","0","25","<machine-learning><neural-network><deep-learning><optimization><data-science-model>","1",""
"58346","2019-08-28 18:52:04","0","15","<image-classification>","0",""
"58348","2019-08-28 20:09:36","1","34","<python><clustering><dimensionality-reduction>","1",""
"58351","2019-08-28 22:36:53","0","533","<python><pandas><image-preprocessing>","1",""
"58352","2019-08-28 23:48:25","0","62","<machine-learning><neural-network><recurrent-neural-net>","0",""
"58353","2019-08-29 02:28:51","1","39","<linear-regression><svm>","1",""
"58355","2019-08-29 02:42:31","0","42","<dataset><data><data.table>","0",""
"58361","2019-08-29 05:22:17","1","212","<python><logistic-regression>","2",""
"58362","2019-08-29 06:00:00","0","119","<deep-learning><dataset><image-classification><training><image-preprocessing>","1",""
"58363","2019-08-29 06:45:38","8","138","<machine-learning><neural-network><time-series><linear-regression>","2","3"
"58366","2019-08-29 07:22:09","0","44","<machine-learning><recommender-system>","1",""
"58367","2019-08-29 07:48:33","0","31","<machine-learning>","0",""
"58368","2019-08-29 07:54:57","1","15","<machine-learning><performance><variance>","0",""
"48122","2019-03-28 04:37:28","2","50","<machine-learning><neural-network><plotting><matplotlib><historgram>","0",""
"48125","2019-03-28 06:20:43","1","726","<deep-learning><text-mining><natural-language-process><named-entity-recognition><math>","1","1"
"48127","2019-03-28 06:46:53","1","185","<machine-learning><deep-learning><computer-vision><image-recognition>","2",""
"48130","2019-03-28 08:37:08","1","92","<classification><statistics><multilabel-classification>","0",""
"48134","2019-03-28 09:58:52","2","1558","<python><keras><regression><loss-function>","2",""
"48137","2019-03-28 12:21:08","2","162","<machine-learning><classification><cnn><image-classification><preprocessing>","0",""
"48138","2019-03-28 12:58:49","0","140","<tensorflow><lstm>","1","1"
"48139","2019-03-28 13:01:18","0","33","<r><dataset><data>","2",""
"48141","2019-03-28 13:10:11","2","92","<machine-learning><classification><xgboost>","1",""
"48142","2019-03-28 13:21:10","2","121","<machine-learning>","0",""
"48149","2019-03-28 14:29:12","2","948","<machine-learning><scikit-learn><data-cleaning><preprocessing>","1","0"
"48152","2019-03-28 15:04:15","0","44","<machine-learning><linear-regression><plotting>","1",""
"48156","2019-03-28 16:01:58","0","46","<machine-learning><feature-extraction><feature-engineering>","1",""
"48157","2019-03-28 16:10:18","1","98","<clustering><categorical-data>","4",""
"48158","2019-03-28 16:54:51","2","189","<tensorflow><pytorch>","0",""
"48159","2019-03-28 16:59:06","1","50","<tensorflow><embeddings>","0",""
"48161","2019-03-28 17:02:18","0","891","<scikit-learn><feature-selection>","2",""
"48165","2019-03-28 17:46:13","1","27","<neural-network><recurrent-neural-net><natural-language-process><language-model>","0",""
"48166","2019-03-28 17:57:50","1","1210","<machine-learning><classification><decision-trees><training><variance>","3",""
"48169","2019-03-28 18:35:30","1","277","<classification><naive-bayes-classifier><discriminant-analysis>","1",""
"48172","2019-03-28 19:04:13","0","35","<keras><lstm>","1",""
"48175","2019-03-28 19:37:36","1","65","<machine-learning><categorical-data><word-embeddings><embeddings>","0","2"
"58731","2019-09-05 13:58:47","2","1340","<neural-network><deep-learning><tensorflow><training><loss-function>","2","1"
"58732","2019-09-05 14:05:25","1","14","<machine-learning><classification><supervised-learning>","1",""
"58735","2019-09-05 14:27:44","5","4551","<keras><tensorflow><class-imbalance>","2","1"
"48235","2019-03-29 20:53:23","0","36","<machine-learning><data><distance><k-nn>","1",""
"48236","2019-03-29 21:07:04","0","557","<machine-learning><scikit-learn><machine-learning-model>","1",""
"48239","2019-03-29 22:21:37","1","88","<machine-learning><data-mining><data><algorithms><association-rules>","0",""
"48242","2019-03-30 01:32:37","1","94","<keras>","1",""
"48246","2019-03-30 06:11:20","3","3930","<machine-learning><tensorflow><metric>","4","1"
"48250","2019-03-30 08:25:31","0","3878","<pandas>","1",""
"48253","2019-03-30 09:39:19","0","568","<keras><tensorflow>","1",""
"48255","2019-03-30 10:05:14","1","237","<machine-learning><optimization><gradient-descent>","1",""
"48257","2019-03-30 11:59:39","2","54","<machine-learning><pac-learning>","1",""
"48262","2019-03-30 15:46:21","2","1112","<python><tensorflow><cnn><image-preprocessing>","1",""
"48263","2019-03-30 15:47:51","1","77","<machine-learning><neural-network><gradient-descent>","1",""
"48264","2019-03-30 16:04:38","2","46","<classification><self-study>","1",""
"48269","2019-03-30 17:19:33","4","461","<machine-learning><random-forest><decision-trees>","1","2"
"48270","2019-03-30 17:47:13","0","24","<machine-learning><neural-network><classification>","1",""
"48271","2019-03-30 18:25:50","1","40","<machine-learning><python><nlp><natural-language-process>","0","0"
"48273","2019-03-30 19:19:46","2","88","<machine-learning><python><keras><tensorflow>","1",""
"48274","2019-03-30 19:42:03","1","324","<word2vec><similarity><natural-language-process><information-retrieval><similar-documents>","0","1"
"48279","2019-03-30 22:29:30","1","193","<keras><scikit-learn><mlp>","2",""
"48282","2019-03-31 02:03:57","1","261","<python><data-mining><cross-validation>","0",""
"48286","2019-03-31 05:54:52","1","598","<classification><clustering><multilabel-classification><labels>","0",""
"48287","2019-03-31 10:51:35","0","899","<python><tensorflow><dataset><annotation>","0",""
"48288","2019-03-31 11:33:53","1","317","<apache-hadoop>","0",""
"48289","2019-03-31 11:53:14","1","139","<machine-learning><nlp><data-science-model><nltk>","0",""
"48290","2019-03-31 12:57:04","2","78","<machine-learning><classification><clustering><statistics>","2",""
"48292","2019-03-31 13:46:33","0","59","<dataset><audio-recognition><speech-to-text>","1",""
"48293","2019-03-31 14:02:59","2","77","<pandas><data>","1",""
"48294","2019-03-31 14:28:26","6","1111","<feature-selection><random-forest><feature-engineering>","3","1"
"48295","2019-03-31 14:30:37","1","108","<machine-learning><neural-network><deep-learning>","1",""
"48297","2019-03-31 15:03:52","0","65","<machine-learning><bigdata><sampling>","1",""
"44340","2019-01-21 16:56:11","1","50","<machine-learning><statistics><math>","1",""
"44354","2019-01-22 03:53:05","3","1162","<xgboost>","2",""
"44358","2019-01-22 06:08:57","0","54","<deep-learning><prediction><social-network-analysis><reference-request>","1",""
"44359","2019-01-22 06:15:18","0","37","<machine-learning><scikit-learn><clustering>","1",""
"44360","2019-01-22 06:16:05","0","844","<python><neural-network><keras><regression><lstm>","1",""
"44367","2019-01-22 08:40:40","1","73","<deep-learning><image-classification>","2","1"
"44369","2019-01-22 10:36:39","1","27","<deep-learning><reinforcement-learning><q-learning><dqn><deep-network>","0","1"
"44374","2019-01-22 12:55:40","0","486","<python><keras><pyspark>","1",""
"44377","2019-01-22 13:33:58","1","48","<career>","2",""
"44379","2019-01-22 13:57:34","1","87","<machine-learning><neural-network><embeddings>","1",""
"44383","2019-01-22 15:11:11","1","473","<machine-learning><python><classification><nltk>","3",""
"44387","2019-01-22 17:37:07","4","2181","<machine-learning><python><scikit-learn><pandas><data-science-model>","3",""
"44727","2019-01-28 18:09:24","2","653","<neural-network><training><convolution><matlab>","1",""
"44730","2019-01-28 19:19:04","1","245","<python><neural-network>","1",""
"44731","2019-01-28 19:35:36","1","50","<nlp><word2vec>","0",""
"44738","2019-01-28 20:27:01","1","6037","<python><dataframe>","1",""
"44744","2019-01-28 22:57:10","1","616","<python><word2vec><gensim>","1",""
"44746","2019-01-28 23:49:09","0","844","<data-mining><market-basket-analysis>","1",""
"44750","2019-01-29 05:06:56","1","92","<anaconda>","1",""
"44753","2019-01-29 06:17:37","1","13","<machine-learning><deep-learning><pytorch>","0",""
"44755","2019-01-29 07:21:40","4","1746","<classification><unbalanced-classes><weighted-data>","1","4"
"44759","2019-01-29 09:00:04","0","73","<machine-learning><python><xgboost>","1",""
"44764","2019-01-29 09:57:20","0","513","<python><outlier>","1",""
"44768","2019-01-29 11:04:38","6","343","<machine-learning><neural-network><deep-learning>","4","1"
"44769","2019-01-29 13:42:55","2","49","<social-network-analysis>","0",""
"44774","2019-01-29 15:23:35","1","125","<jupyter><kaggle>","1","1"
"48385","2019-04-01 23:17:21","-1","739","<python><deep-learning><keras><tensorflow><cnn>","1",""
"48390","2019-04-02 00:18:18","3","5301","<machine-learning><python><neural-network><keras><cnn>","3","3"
"48398","2019-04-02 02:49:09","1","89","<outlier><isolation-forest>","1",""
"48410","2019-04-02 06:51:42","0","163","<deep-learning><time-series><embeddings>","1",""
"48411","2019-04-02 07:13:46","3","116","<recommender-system><math>","1",""
"48412","2019-04-02 07:21:42","2","19","<machine-learning><classification><regression>","1",""
"48420","2019-04-02 08:29:03","1","486","<pandas>","2",""
"48423","2019-04-02 08:54:24","0","280","<python><pandas><data-analysis>","4",""
"48425","2019-04-02 09:11:58","1","384","<orange><databases>","1",""
"48426","2019-04-02 09:57:17","1","113","<nlp><text-mining><word2vec><word-embeddings><gensim>","1",""
"48428","2019-04-02 10:47:04","1","84","<machine-learning><python><classification><xgboost>","0",""
"48429","2019-04-02 10:57:50","0","71","<machine-learning><python>","1","1"
"48432","2019-04-02 11:25:42","10","812","<multiclass-classification><online-learning>","4","2"
"44811","2019-01-30 11:16:36","0","149","<pandas>","1",""
"44813","2019-01-30 11:44:39","1","60","<lstm><overfitting><generalization>","0","1"
"44818","2019-01-30 15:10:00","1","10","<data><probability><databases>","0",""
"44823","2019-01-30 17:08:57","1","313","<machine-learning><neural-network><weighted-data><matrix>","1",""
"44831","2019-01-30 20:02:20","1","96","<classification><random-forest><recommender-system><multiclass-classification>","2",""
"44836","2019-01-30 21:18:08","0","266","<python><text-mining><supervised-learning><lda>","2",""
"44837","2019-01-30 21:27:17","1","35","<neural-network><keras>","0","1"
"44839","2019-01-31 00:42:33","0","131","<keras><loss-function>","2",""
"44840","2019-01-31 01:15:50","0","91","<scikit-learn><tensorflow><algorithms>","1",""
"44843","2019-01-31 04:28:42","0","398","<machine-learning><python>","1",""
"44845","2019-01-31 06:16:49","1","380","<python><feature-selection><correlation>","2",""
"44846","2019-01-31 06:54:43","2","197","<machine-learning><training><scalability>","5","1"
"44850","2019-01-31 08:36:48","1","143","<neural-network><convolution>","0",""
"44851","2019-01-31 08:49:03","-1","55","<dataframe>","1",""
"44852","2019-01-31 09:13:00","2","77","<feature-selection><ranking><information-theory><mutual-information>","0","1"
"44853","2019-01-31 09:28:56","1","321","<machine-learning><clustering><k-means><fuzzy-logic>","1","1"
"44863","2019-01-31 13:42:09","3","249","<machine-learning>","4",""
"44866","2019-01-31 14:16:49","1","661","<tensorflow>","1",""
"44870","2019-01-31 15:45:41","1","69","<machine-learning-model><kaggle>","0",""
"44871","2019-01-31 15:57:53","0","22192","<python><computer-vision><opencv>","2",""
"44875","2019-01-31 19:13:36","0","31","<machine-learning><classification><performance>","1",""
"44876","2019-01-31 19:58:54","1","71","<nlp><text-mining><text>","0",""
"44880","2019-01-31 22:51:31","5","194","<neural-network><linear-regression><svm><naive-bayes-classifier><perceptron>","4","1"
"55004","2019-07-03 19:10:53","0","33","<machine-learning><tensorflow>","1",""
"55005","2019-07-03 19:11:12","1","910","<machine-learning><python><deep-learning><openai-gym>","1",""
"55009","2019-07-03 19:45:48","6","68","<machine-learning><classification><predictive-modeling><multilabel-classification><class-imbalance>","2","2"
"55011","2019-07-03 19:50:56","1","463","<k-means>","0",""
"55013","2019-07-03 20:50:54","0","362","<deep-learning><autoencoder>","2","2"
"55014","2019-07-03 20:54:06","1","754","<keras><computer-vision><object-detection>","1",""
"55015","2019-07-03 21:39:09","2","46","<machine-learning><classification><regression><categorical-data><encoding>","0",""
"55016","2019-07-03 21:50:11","0","25","<neural-network><gradient-descent><backpropagation>","1",""
"55017","2019-07-03 22:09:12","0","29","<machine-learning><python><bigdata>","0",""
"55019","2019-07-04 02:40:56","0","40","<machine-learning><nlp><regression><model-selection>","1",""
"55022","2019-07-04 05:13:01","1","25","<python><deep-learning><keras><cnn><image-classification>","0",""
"55023","2019-07-04 06:21:48","0","106","<python><deep-learning><autoencoder>","1",""
"55026","2019-07-04 07:38:19","1","78","<machine-learning><scikit-learn>","3",""
"55031","2019-07-04 09:21:29","0","80","<python><scikit-learn><regression><k-nn>","1",""
"55032","2019-07-04 09:24:26","0","35","<machine-learning><python><tensorflow><pandas><data-science-model>","2",""
"55033","2019-07-04 09:38:11","1","41","<python><time-series><pandas><lstm>","0",""
"55034","2019-07-04 09:40:08","1","22","<machine-learning><python><nlp><stanford-nlp>","1",""
"55038","2019-07-04 10:05:27","4","398","<dataset>","3","1"
"55039","2019-07-04 10:12:47","1","51","<optimization><hyperparameter><bayesian><parallel>","2","1"
"48012","2019-03-26 10:49:15","1","95","<lstm><finance>","2",""
"48022","2019-03-26 11:59:55","1","60","<machine-learning><python><nlp>","0",""
"48024","2019-03-26 12:41:01","1","57","<machine-learning><nlp><natural-language-process>","1",""
"48026","2019-03-26 13:52:40","3","981","<machine-learning><data>","3","2"
"48030","2019-03-26 14:24:33","2","871","<deep-learning><lstm><recurrent-neural-net><dropout>","1",""
"63514","2019-11-21 06:10:48","1","109","<metric><rmse>","3",""
"63516","2019-11-21 06:18:21","0","12","<classification>","2",""
"63522","2019-11-21 08:05:20","2","46","<dataset><bigdata><beginner>","0",""
"63524","2019-11-21 08:42:37","2","78","<machine-learning><deep-learning><time-series><supervised-learning><generative-models>","1",""
"63526","2019-11-21 09:26:37","2","28","<python><jupyter><numerical>","1",""
"63529","2019-11-21 09:39:59","0","17","<python><ensemble-modeling><k-nn><multi-output>","0",""
"63531","2019-11-21 10:34:46","0","24","<neural-network><keras><cross-validation><optimization>","1",""
"63533","2019-11-21 11:02:03","2","48","<machine-learning><tensorflow><word-embeddings>","1",""
"63534","2019-11-21 11:06:00","0","62","<machine-learning><gridsearchcv><data-leakage>","0",""
"63536","2019-11-21 12:10:05","0","98","<machine-learning><python><scikit-learn><time-series><preprocessing>","0",""
"63538","2019-11-21 13:11:13","0","30","<python><time-series><pandas><numpy><interpolation>","1",""
"63540","2019-11-21 14:02:35","1","33","<machine-learning><python><keras><convnet><confusion-matrix>","1","1"
"63541","2019-11-21 14:28:19","2","44","<data-mining><data><bigdata>","1",""
"63544","2019-11-21 14:58:31","1","144","<regression><linear-regression>","3",""
"63545","2019-11-21 15:15:13","1","32","<machine-learning><optimization><unsupervised-learning><loss-function>","0",""
"63549","2019-11-21 15:28:26","2","10","<machine-learning><nlp><natural-language-process><nlg>","0","1"
"63552","2019-11-21 15:50:47","1","14","<python><nlp><text-mining><information-retrieval>","0",""
"63554","2019-11-21 16:19:05","0","1625","<python><scikit-learn>","1",""
"63555","2019-11-21 16:59:51","1","98","<probability><class-imbalance><sampling><smote><probability-calibration>","1",""
"63556","2019-11-21 17:09:37","0","320","<pandas>","1",""
"63558","2019-11-21 17:31:50","4","198","<classification><feature-engineering><non-parametric><anova>","3","1"
"63563","2019-11-21 19:09:12","2","64","<classification><r><random-forest>","3",""
"63568","2019-11-22 00:52:00","0","14","<clustering>","1","1"
"63762","2019-11-26 00:42:54","4","372","<machine-learning><python><xgboost><data-science-model><ensemble-modeling>","2",""
"63763","2019-11-26 01:11:54","1","17","<neural-network><nlp><natural-language-process>","0",""
"63765","2019-11-26 02:19:14","0","373","<machine-learning><python><pytorch>","1",""
"63766","2019-11-26 04:29:11","0","13","<machine-learning><deep-learning><text-mining><gan><text-generation>","0",""
"63769","2019-11-26 06:34:57","2","33","<machine-learning><neural-network><linear-algebra>","1",""
"63776","2019-11-26 08:23:06","0","21","<python><etl>","0",""
"63777","2019-11-26 08:23:49","0","13","<keras><tensorflow><nlp><attention-mechanism><nlg>","0",""
"63778","2019-11-26 08:38:33","0","211","<machine-learning><python><logistic-regression><python-3.x>","0",""
"63780","2019-11-26 09:48:10","0","7","<neural-network><keras>","0",""
"63781","2019-11-26 09:57:12","1","28","<keras><lstm><rnn><sequence-to-sequence>","0",""
"63782","2019-11-26 10:06:48","0","12","<deep-learning><cnn><convnet><computer-vision><convolution>","0",""
"63785","2019-11-26 10:21:56","1","146","<machine-learning><data><preprocessing><data-science-model><dummy-variables>","3",""
"63786","2019-11-26 10:26:13","1","32","<reinforcement-learning><ai><actor-critic><keras-rl><discounted-reward>","1",""
"63787","2019-11-26 10:30:11","2","142","<word-embeddings><databases><bert><semantic-similarity>","2",""
"63788","2019-11-26 10:41:41","1","133","<python><time-series><regression><implementation>","1",""
"63790","2019-11-26 11:51:39","1","51","<nlp><named-entity-recognition>","1",""
"63797","2019-11-26 13:31:12","0","21","<machine-learning><neural-network><gradient-descent><matlab>","0",""
"63798","2019-11-26 13:41:16","0","25","<optimization>","0",""
"63802","2019-11-26 14:39:08","0","15","<deep-learning><keras><reinforcement-learning>","0",""
"63805","2019-11-26 15:10:03","0","15","<deep-learning><classification><optimization><loss-function><probability>","0",""
"63806","2019-11-26 15:20:27","0","32","<statistics><feature-selection><distribution>","1",""
"63807","2019-11-26 15:34:34","0","10","<machine-learning><deep-learning><rnn><derivation>","0",""
"63810","2019-11-26 17:02:29","0","12","<machine-learning><deep-learning><classification><keras><deep-network>","0","1"
"58631","2019-09-03 20:36:30","4","399","<python><prediction><class-imbalance>","2","1"
"58639","2019-09-03 23:33:09","0","113","<machine-learning><python><cnn><image-classification><image-recognition>","1","2"
"58640","2019-09-04 02:23:29","0","105","<python><tensorflow><linux>","0",""
"58641","2019-09-04 03:05:53","2","103","<regression><decision-trees>","1",""
"58644","2019-09-04 05:57:26","3","156","<machine-learning><dataset><training><reference-request>","2","2"
"58649","2019-09-04 08:20:39","1","157","<python><deep-learning><keras><tensorflow>","1",""
"58652","2019-09-04 08:57:16","-1","16","<clustering><web-scraping>","1",""
"58654","2019-09-04 09:00:23","1","156","<image-recognition><object-detection>","0","2"
"58656","2019-09-04 10:06:06","0","462","<machine-learning><python><hyperparameter><gridsearchcv><lightgbm>","1",""
"58659","2019-09-04 11:26:31","0","24","<keras><scikit-learn><tensorflow>","1",""
"58660","2019-09-04 11:28:24","0","132","<image-recognition>","0",""
"58661","2019-09-04 11:31:20","0","82","<nlp><information-retrieval>","1",""
"58662","2019-09-04 11:35:28","0","65","<machine-learning><python><multiclass-classification><multilabel-classification>","1",""
"58666","2019-09-04 12:56:23","0","95","<machine-learning><classification><anomaly-detection><c>","1",""
"58670","2019-09-04 13:46:13","0","339","<xgboost><parallel><processing>","1",""
"58672","2019-09-04 13:53:27","0","17","<machine-learning>","0",""
"58673","2019-09-04 14:00:18","1","78","<machine-learning><python><deep-learning>","1",""
"58677","2019-09-04 14:52:51","1","14","<neural-network><natural-language-process><language-model>","0",""
"48438","2019-04-02 12:51:08","0","38","<neural-network><deep-learning><nlp><speech-to-text>","1",""
"48439","2019-04-02 13:03:50","1","23","<data-mining><nlp>","0",""
"48442","2019-04-02 13:24:54","0","326","<deep-learning><keras><r><convnet>","1",""
"48443","2019-04-02 13:39:33","1","32","<numerical><monte-carlo>","1",""
"48445","2019-04-02 13:54:17","1","65","<machine-learning><r><dummy-variables>","1",""
"48446","2019-04-02 14:06:00","2","1731","<machine-learning><nlp><gensim>","1","1"
"48447","2019-04-02 14:09:44","1","126","<python><scikit-learn><clustering><k-means>","1",""
"48450","2019-04-02 14:43:21","0","313","<machine-learning><neural-network>","3",""
"48454","2019-04-02 15:52:37","1","11","<python><correlation><sentiment-analysis>","0",""
"48457","2019-04-02 16:25:37","2","238","<nlp><nltk>","1","1"
"48458","2019-04-02 16:29:28","2","77","<neural-network><deep-learning><keras><tensorflow><vgg16>","0","1"
"48459","2019-04-02 16:32:16","1","506","<machine-learning><python>","2",""
"48461","2019-04-02 17:28:50","1","62","<neural-network><regularization><perceptron>","1",""
"48462","2019-04-02 17:40:09","1","112","<machine-learning><time-series><forecasting>","0",""
"48467","2019-04-02 19:38:15","0","331","<machine-learning><xgboost>","2","1"
"48468","2019-04-02 20:00:53","1","21","<machine-learning><recommender-system><apache-spark><embeddings><matrix-factorisation>","0",""
"48473","2019-04-02 21:58:04","0","643","<python><k-means><unsupervised-learning>","1",""
"48474","2019-04-02 22:07:57","1","272","<neural-network><data-mining><orange>","0",""
"48475","2019-04-02 23:02:33","2","71","<machine-learning><deep-learning><object-detection>","0",""
"48477","2019-04-03 01:15:38","1","576","<cnn><object-detection><faster-rcnn>","0",""
"48479","2019-04-03 02:28:31","1","71","<machine-learning><scikit-learn><predictive-modeling><pandas>","2",""
"48480","2019-04-03 02:41:12","1","31","<apache-spark>","0",""
"48481","2019-04-03 03:18:33","1","25","<machine-learning><deep-learning><computer-vision>","1",""
"48482","2019-04-03 04:29:39","1","808","<loss-function>","1",""
"48486","2019-04-03 05:19:26","2","215","<machine-learning><regression><supervised-learning><model-selection>","0",""
"48488","2019-04-03 05:56:12","1","106","<time-series><training><machine-learning-model><forecasting>","1",""
"48489","2019-04-03 06:01:23","1","45","<machine-learning><classification><numpy><gpu>","1",""
"48501","2019-04-03 09:11:20","1","105","<keras><tensorflow><gpu>","0",""
"48512","2019-04-03 11:12:46","0","26","<machine-learning><r><cloud-computing>","1",""
"48514","2019-04-03 12:08:47","2","158","<machine-learning><python><statistics><distribution>","0",""
"48515","2019-04-03 12:27:58","1","2895","<machine-learning><neural-network><keras>","1",""
"63914","2019-11-28 08:45:43","0","136","<keras><tensorflow><lstm><gpu><deep-network>","0",""
"63916","2019-11-28 09:00:51","0","33","<regression><plotting><non-parametric>","0",""
"63917","2019-11-28 09:33:37","1","22","<machine-learning><loss-function><mse>","1",""
"63918","2019-11-28 09:56:07","1","52","<python><deep-learning><lstm><preprocessing><loss-function>","1",""
"54651","2019-06-28 03:54:22","0","77","<classification><data-mining><dataset>","2",""
"54789","2019-06-30 14:36:58","2","54","<machine-learning><predictive-modeling><algorithms>","1",""
"54790","2019-06-30 15:25:43","0","124","<statistics><algorithms>","1",""
"54793","2019-06-30 16:24:24","1","236","<python>","1",""
"54794","2019-06-30 18:03:52","1","145","<vc-theory>","1",""
"54796","2019-06-30 18:54:34","1","2505","<machine-learning><python><scikit-learn><vector-space-models>","0","1"
"54798","2019-06-30 20:00:54","1","47","<orange>","0",""
"54799","2019-06-30 22:33:24","0","36","<image-classification>","1","1"
"54801","2019-06-30 23:32:33","0","171","<python>","0","1"
"54804","2019-07-01 01:24:43","0","23","<r><probability>","1",""
"54805","2019-07-01 02:23:55","0","38","<python><crawling>","1",""
"54806","2019-07-01 03:30:30","2","811","<nlp><word2vec><word-embeddings>","3",""
"54808","2019-07-01 04:15:25","1","6433","<time-series><pandas><numpy><outlier><seaborn>","2","1"
"54811","2019-07-01 05:35:30","1","55","<recommender-system><movielens>","0",""
"54812","2019-07-01 06:05:45","0","105","<deep-learning><cnn><image-recognition><image-preprocessing><image-size>","2",""
"54813","2019-07-01 06:14:43","1","114","<regularization>","1",""
"54815","2019-07-01 06:32:26","1","136","<numpy><image-preprocessing><reshape>","1",""
"54818","2019-07-01 06:41:55","0","4481","<numpy><jupyter><csv><ipython>","1",""
"54821","2019-07-01 07:33:02","0","127","<machine-learning><neural-network><deep-learning><cnn>","1",""
"54826","2019-07-01 08:06:20","1","1233","<python><time-series><statistics><prediction><forecast>","0","1"
"54830","2019-07-01 09:30:26","1","21","<machine-learning><deep-learning><classification><statistics><sentiment-analysis>","0","1"
"54832","2019-07-01 09:34:28","0","28","<machine-learning><scikit-learn><linear-regression><matplotlib><distribution>","2",""
"54833","2019-07-01 09:41:05","0","14","<classification><probability>","1",""
"54834","2019-07-01 09:54:45","0","38","<python><pandas><lstm>","0",""
"54835","2019-07-01 10:03:15","2","42","<clustering>","1","2"
"54838","2019-07-01 10:36:55","0","95","<machine-learning><classification><algorithms><methodology>","0","0"
"54839","2019-07-01 10:48:46","0","61","<classification><recommender-system>","1","1"
"54842","2019-07-01 11:23:03","2","141","<neural-network><reinforcement-learning>","1",""
"54847","2019-07-01 13:04:35","1","45","<outlier>","2",""
"54849","2019-07-01 13:21:59","2","111","<deep-learning><reinforcement-learning><policy-gradients>","0",""
"54850","2019-07-01 13:39:06","2","2416","<python><time-series><visualization><matplotlib>","2",""
"54852","2019-07-01 13:44:55","0","78","<python><visualization>","1",""
"54855","2019-07-01 14:03:37","1","77","<machine-learning><orange><orange3>","0",""
"54856","2019-07-01 14:06:20","0","129","<neural-network><gradient-descent><autoencoder><dimensionality-reduction><mini-batch-gradient-descent>","1",""
"54860","2019-07-01 14:42:16","0","251","<python>","0",""
"54861","2019-07-01 15:02:25","1","33","<machine-learning><svm><regularization><perceptron>","1",""
"58781","2019-09-06 10:10:15","1","571","<keras><tensorflow><time-series><cnn><lstm>","1",""
"58784","2019-09-06 11:36:27","2","163","<machine-learning><classification><feature-selection><random-forest><predictor-importance>","1",""
"58785","2019-09-06 12:00:16","1","231","<deep-learning><cnn><batch-normalization>","1",""
"58786","2019-09-06 12:10:35","0","121","<tensorflow><computer-vision><data-science-model>","0",""
"58788","2019-09-06 12:26:39","0","24","<machine-learning><nlp><machine-learning-model><natural-language-process><model-selection>","1",""
"58789","2019-09-06 12:28:49","1","167","<python><pandas><dataframe><jupyter><image>","0",""
"58791","2019-09-06 12:42:40","1","58","<data-cleaning><outlier>","2",""
"58792","2019-09-06 13:22:46","0","36","<scikit-learn><linear-regression><logistic-regression><missing-data>","0","1"
"58794","2019-09-06 13:51:02","1","46","<nlp><transformer>","0",""
"58795","2019-09-06 13:56:08","0","119","<classification>","1",""
"58797","2019-09-06 15:52:14","0","11","<neural-network><deep-learning><regularization>","0",""
"58798","2019-09-06 16:05:19","0","90","<machine-learning><deep-learning><scikit-learn><regression><machine-learning-model>","0","2"
"58799","2019-09-06 16:45:57","2","38","<reinforcement-learning>","1",""
"58801","2019-09-06 17:08:38","0","22","<python><scikit-learn><feature-extraction><image-recognition><scipy>","0","1"
"58802","2019-09-06 17:58:30","0","23","<deep-learning><keras><time-series><feature-engineering><image-recognition>","0",""
"58810","2019-09-07 03:13:57","0","204","<deep-learning>","0","1"
"58811","2019-09-07 03:39:01","1","29","<python><c>","1",""
"58812","2019-09-07 05:18:50","1","40","<machine-learning><algorithms><mlp><convergence>","0",""
"54747","2019-06-29 17:43:52","0","3377","<dataset><pandas><data-cleaning><dataframe>","1","1"
"54748","2019-06-29 18:28:34","2","250","<nlp><xgboost><prediction><performance>","1","1"
"54749","2019-06-29 18:42:25","1","17","<nlp>","0",""
"54750","2019-06-29 20:21:47","0","343","<machine-learning><python><scikit-learn><pandas><numpy>","2",""
"54751","2019-06-29 20:28:29","3","1634","<python><regression><random-forest><logistic-regression>","3","3"
"54754","2019-06-29 21:17:38","1","75","<python>","1",""
"54756","2019-06-29 21:54:35","0","268","<python><statistics><geospatial>","1",""
"54759","2019-06-29 23:08:34","1","323","<python><clustering><text-mining><dbscan>","1",""
"54763","2019-06-30 01:55:32","1","59","<machine-learning><machine-learning-model><feature-construction>","2","1"
"54764","2019-06-30 02:44:25","0","119","<nlp><training><pytorch><transformer>","1",""
"54768","2019-06-30 06:51:33","0","640","<machine-learning>","2",""
